fdc_id,brand_owner,gtin_upc,ingredients,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,modified_date,available_date,market_country,discontinued_date
968399,Kingston Marketing Co,11225126284,"dehydrated potato with emulsifier (mono- and diglycerides) and preservative (sodium acid pyrophosphate, sodium bisulfite, citric acid).",19,g,"0.333 cup flakes, makes about 2/3 cup prepared","Entrees, Sides & Small Meals",LI,Tue Jul 09 00:00:00 EDT 2019,Fri Jun 26 00:00:00 EDT 2020,United States,
968463,"Big Y Foods, Inc.",18894520337,"dehydrated potato with emulsifier (mono- and diglycerides) and preservative (sodium acid pyrophosphate, sodium bisulfite, citric acid).",19,g,0.333 cup flakes makes about 2/3 cup prepared,"Entrees, Sides & Small Meals",LI,Thu Jan 09 00:00:00 EST 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
968689,"Iga, Inc.",41270946353,"dehydrated potato with emulsifier (mono-and diglycerides) and preservative (sodium acid pyrophosphate, sodium bisulfite, citric acid), maltodextrin, salt, nonfat milk, butter (cream, salt), contains 2% or less of: monosodium glutamate, spice, natural flavor, sugar, calcium silicate, dehydrated onion, modified corn starch, lactic acid, preservative (bht).",23,g,0.334 cup,"Entrees, Sides & Small Meals",LI,Thu May 07 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
969101,"Hy-Vee, Inc.",75450163032,"dehydrated potato with emulsifier (mono-and diglycerides) and preservative (sodium acid pyrophosphate, sodium bisulfite, citric acid), maltodextrin, corn syrup solids, salt, nonfat milk, natural flavor, palm oil, contains 2% or less of: butter (cream, salt), sodium caseinate, dipotassium, phosphate, emulsifier (monoglycerides), citric acid, calcium silicate, guar gum, preservative (tbhq, bht), sodium silicoaluminate, color (turmeric).",28,g,1/2 cup,"Entrees, Sides & Small Meals",LI,Mon Apr 20 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
969107,"Hy-Vee, Inc.",75450163025,"dehydrated potato with emulsifier (mono- and diglycerides) and preservative (sodium acid pyrophosphate, sodium bisulfite, citric acid), corn syrup solids, salt, maltodextrin, whey, palm oil, contains 2% or less of: nonfat milk, dehydrated garlic, sugar, natural flavor, dextrose, sodium caseinate, dipotassium phosphate, emulsifier (monoglycerides)*, spice, citric acid, calcium silicate, guar gum, preservative (tbhq), sodium silicoaluminate, disodium inosinate, disodium guanylate, color (turmeric).",28,g,1/2 cup,"Entrees, Sides & Small Meals",LI,Mon Apr 20 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
969109,"Hy-Vee, Inc.",75450163018,"dehydrated potato with emulsifier (mono- and diglycerides) and preservative (sodium acid pyrophosphate, sodium bisulfite, citric acid), butter (cream, salt), nonfat milk, salt, maltodextrin, whey, contains 2% or less of: natural flavor, modified corn starch, dehydrated onion, lactic acid, calcium silicate, spice, disodium inosinate, disodium guanylate, color (turmeric), preservative (bht).",28,g,1/2 cup,"Entrees, Sides & Small Meals",LI,Mon Apr 20 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
969393,Vana Life Foods Lp,8.52075E+11,"green chickpeas, coconut milk, sweet potatoes, red bell peppers, water, cilantro, contains 2% or less of corn starch, ginger, lemongrass, xanthan gum, lime juice concentrate, sea salt, guar gum.",284,g,10 onz,"Entrees, Sides & Small Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
969395,Vana Life Foods Lp,8.52075E+11,"tomatoes in juice, green chickpeas, water, potatoes, kale, garlic, extra virgin olive oil, parsley, contains 2% or less of corn starch, vegetable oil (canola and olive), sea salt, rosemary.",284,g,10 onz,"Entrees, Sides & Small Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
969397,Vana Life Foods Lp,8.52075E+11,"green chickpeas, tomatoes in juice, water, corn, red bell peppers, contains 2% or less of black beans, extra virgin olive oil, vegetable oil (canola and olive), sun-dried tomatoes, basil, shallots, chipotle, garlic, parsley, black pepper, salt, corn starch, oregano.",284,g,10 onz,"Entrees, Sides & Small Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
970029,Hormel Foods Corporation,37600722421,"water, macaroni (water, enriched durum semonlina [wheat, niacin, iron, thiamine mononitrate, riboflavin, folic acid], vital wheat gluten, egg whites, glycerol monostearate), beef, tomatoes (water, tomato paste), contains 2% or less of oatmeal, chili powder (chili peppers, flavoring), cornstarch, modified cornstarch, textured vegetable protein (soy flour, caramel color), sugar, salt, hydrolyzed soy, corn, and wheat protein, flavoring.",213,g,1 tray,"Entrees, Sides & Small Meals",LI,Wed Apr 29 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
970839,"Topco Associates, Inc.",36800405134,"potato flakes (dehydrated potato, mono- and diglycerides, preservatives [sodium acid pyrophosphate, sodium bisulfite, citric acid,]), maltodextrin, salt, dehydrated roasted garlic, contains 2% or less of each of the following: corn syrup solids, monosodium glutamate, palm oil, natural flavor, sugar, dehydrated onion, monoglycerides, spice, sodium caseinate, dipotassium phosphate, guar gum, tbhq (preservative).",23,g,"0.333 cup mix, makes about 1/2 cup prepared","Entrees, Sides & Small Meals",LI,Thu Jan 09 00:00:00 EST 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
971471,Herdez S.A.,72878916004,"ingredients: pinto beans, soybean oil (trans free shortening with tbhq and citric acid to protect flavor), salt.",35,g,1/3 cup,"Entrees, Sides & Small Meals",LI,Thu May 14 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
971821,Wehah Farm Inc,73416533202,"ingredients: water, organic brown jasmine rice.*",114,g,0.5 package,"Entrees, Sides & Small Meals",LI,Thu May 14 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
971839,Wehah Farm Inc,73416045316,"ingredients: cooked organic long grain brown rice, organic wehani aromatic rice, organic black japonica rice.",210,g,1 bowl,"Entrees, Sides & Small Meals",LI,Fri May 15 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
971843,Wehah Farm Inc,73416533400,"water, â organic white jasmine rice.",140,g,0.667 cup | about,"Entrees, Sides & Small Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
976769,Kraft Heinz Foods Company,21000044344,"enriched pasta product (wheat semolina, wheat flour, niacin, ferrous sulfate [iron], thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid); cheese sauce (whey, cheddar cheese [milk, cheese culture, salt, enzymes], canola oil, whey protein concentrate, milk protein concentrate, milk, sodium phosphate, contains less than 2% of salt, lactic acid, sodium alginate, sorbic acid as a preservative, milkfat, natural flavor, enzymes, cheese culture, oleoresin paprika [color], anatto extract [color]); broccoli* (broccoli, sugar); seasoning blend (onions*, whey, cheddar cheese [milk, cheese culture, salt, enzymes], whey protein concentrate, garlic*, maltodextrin, lactose, spice, salt, contains less than 2% of sodium phosphate, autolyzed yeast extract, yeast extract, chicken, citric acid, chicken broth*, chicken fat, natural flavor [contains celery seed oil], lactic acid, cream, enzymes).",,,,"Entrees, Sides & Small Meals",LI,Fri Mar 20 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
980673,Uncle Ben's Inc.,54800032341,"water, parboiled long grain rice, peas, carrots, corn; less than 2% of: canola oilã¢â‚¬â , salt, corn maltodextrin, sugar, yeast extract, onion*, natural flavors, guar gum, caramel color, turmeric (color), spice, garlic*, xanthan gum, sunflower oilã¢â‚¬â , enrichment (calcium carbonate, iron phosphate, niacinamide, thiamine mononitrate, folic acid).",250,g,1 pouch,"Entrees, Sides & Small Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
980675,Uncle Ben's Inc.,54800344468,"water, jasmine rice; less than 2% of: canola oil, soy lecithin, natural flavor, enrichment (calcium carbonate, iron phosphate, niacinamide, thiamine mononitrate, folic acid).",240,g,1 pouch,"Entrees, Sides & Small Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
980739,Uncle Ben's Inc.,54800344451,"water, basmati rice; less than 2% of: canola oil, soy lecithin, enrichment (calcium carbonate, iron phosphate, niacinamide, thiamine mononitrate, folic acid).",240,g,1 pouch,"Entrees, Sides & Small Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Fri Jun 26 00:00:00 EDT 2020,United States,
980745,Kraft Heinz Foods Company,21000042371,"cheese sauce (whey, milk, cheddar cheese [milk, cheese culture, salt, enzymes], whey protein concentrate, canola oil, milk protein concentrate, sodium phosphate, contains less than 2% of salt, enzyme modified cheese [milk, water, sodium phosphate, milkfat, salt, cheese culture, enzymes], lactic acid, milkfat, sodium alginate, sorbic acid as a preservative, oleoresin paprika [color], annatto extract [color], enzymes, natural flavor, cheese culture): potatoes and vegetables* (potatoes, onions, green bell peppers, red bell peppers); spice blend (salt, autolyzed yeast extract, spice, dextrose, natural flavor (contains celery seed and natural smoke flavor), onion*, maltodextrin, torula yeast*, tomato*, gum arabic, garlic*, sunflower oil, modified food starch, corn syrup solids, sugar, silicon dioxide as an anticaking agent, citric acid, disodium inosinate, disodium guanylate, artificial flavor).",,,,"Entrees, Sides & Small Meals",LI,Fri Nov 02 00:00:00 EDT 2018,Fri Jun 26 00:00:00 EDT 2020,United States,
981137,Kraft Heinz Foods Company,21000039432,"enriched macaroni product (wheat flour, glyceryl monostearate, niacin, ferrous sulfate [iron], thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid); cheese soy (whey [from milk], cheddar cheese [milk cheese culture, salt, enzymes], canola oil, milk protein concentrate, sodium phosphate, salt, contains less than 2% of sodium alginate, annatto extract [color], lactic acid, sorbic acid as a preservative, milkfat, oleoresin paprika [color]); seasoning blend (modified food starch, bleached wheat flour, corn syrup*, maltodextrin, palm oil, potassium chloride, salt, whey*, acetylated monoglycerides, milk*, contains less than 2% of medium chain triglyerides , partially hydrogenated soybean oil, whey protein concentrate, lactose, spice, garlic*, sodium phosphate, sugar, tomatoes*, *onions, citric acid, cheese culture, natural flavor, paprika extract [color], lactic acid, yellow 5 bacon bits with added hickory smoke flavor (bacon sodium ascorbate, sodium nitrite], smoke flavor).",,,,"Entrees, Sides & Small Meals",LI,Wed Oct 18 00:00:00 EDT 2017,Fri Jun 26 00:00:00 EDT 2020,United States,
